order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,currency,payment_method,payment_status,order_status,shipping_method,tracking_number,expected_delivery_date,actual_delivery_date,created_at,updated_at
ORD-00127,CUS-0823,2025-01-15,PROD-079,5,363.45,1817.25,USD,debit_card,paid,delivered,express,TRACK-Q77Z4ES3,2025-01-17,2025-01-19,2025-01-15T00:00:00Z,2025-04-16T00:00:00Z
ORD-00128,CUS-0154,2024-03-09,PROD-061,1,118.46,118.46,USD,credit_card,paid,shipped,standard,TRACK-HDQDWVCW,2024-03-15,,2024-03-09T00:00:00Z,2025-12-12T00:00:00Z
ORD-00129,CUS-0015,2024-10-08,PROD-025,3,499.30,1497.90,USD,bank_transfer,failed,cancelled,express,TRACK-0N17UXHV,2024-10-10,,2024-10-08T00:00:00Z,2025-01-26T00:00:00Z
ORD-00130,CUS-0287,2024-09-26,PROD-023,5,955.05,4775.25,USD,debit_card,paid,confirmed,express,TRACK-V1L1VJ35,2024-09-30,,2024-09-26T00:00:00Z,2025-01-11T00:00:00Z
ORD-00131,CUS-0173,2024-08-25,PROD-001,2,2193.82,4387.64,USD,credit_card,pending,placed,standard,TRACK-F5L6BSPX,2024-09-01,,2024-08-25T00:00:00Z,2025-05-08T00:00:00Z
ORD-00132,CUS-0779,2024-09-03,PROD-016,5,551.74,2758.70,USD,credit_card,paid,shipped,international,TRACK-NRLST548,2024-10-03,,2024-09-03T00:00:00Z,2025-09-02T00:00:00Z
ORD-00133,CUS-0147,2025-07-27,PROD-056,4,520.14,2080.56,USD,debit_card,paid,out_for_delivery,standard,TRACK-YUPMANQY,2025-08-06,,2025-07-27T00:00:00Z,2025-09-19T00:00:00Z
ORD-00134,CUS-0632,2024-07-14,PROD-072,4,172.02,688.08,USD,credit_card,paid,shipped,international,TRACK-9HMHVL66,2024-08-09,,2024-07-14T00:00:00Z,2025-04-19T00:00:00Z
ORD-00135,CUS-0035,2024-10-08,PROD-083,4,189.30,757.20,USD,debit_card,paid,shipped,next_day,TRACK-ZJCUBZQV,2024-10-09,,2024-10-08T00:00:00Z,2025-06-16T00:00:00Z
ORD-00136,CUS-0178,2025-10-25,PROD-061,5,118.46,592.30,USD,debit_card,refunded,cancelled,standard,TRACK-B6F05EP4,2025-10-30,,2025-10-25T00:00:00Z,2025-11-01T00:00:00Z
ORD-00137,CUS-0322,2025-07-11,PROD-013,3,1278.38,3835.14,USD,debit_card,refunded,refunded,next_day,TRACK-WA44LZ6V,2025-07-12,2025-07-14,2025-07-11T00:00:00Z,2025-07-14T00:00:00Z
ORD-00138,CUS-0964,2025-02-16,PROD-086,4,272.87,1091.48,USD,debit_card,paid,cancelled,standard,TRACK-C3S0DPJH,2025-02-25,,2025-02-16T00:00:00Z,2025-05-15T00:00:00Z
ORD-00139,CUS-0651,2024-01-04,PROD-096,3,93.24,279.72,USD,credit_card,paid,shipped,standard,TRACK-EQ4D7D7G,2024-01-09,,2024-01-04T00:00:00Z,2024-11-24T00:00:00Z
ORD-00140,CUS-0606,2024-01-21,PROD-081,2,150.38,300.76,USD,bank_transfer,paid,delayed,standard,TRACK-WQ57LY75,2024-01-31,,2024-01-21T00:00:00Z,2024-06-04T00:00:00Z
ORD-00141,CUS-0318,2025-01-23,PROD-007,3,2312.54,6937.62,USD,debit_card,paid,confirmed,standard,TRACK-UO4JH9JP,2025-01-28,,2025-01-23T00:00:00Z,2025-07-23T00:00:00Z
ORD-00142,CUS-0593,2024-12-23,PROD-047,5,81.88,409.40,USD,paypal,paid,out_for_delivery,next_day,TRACK-YG8VFU9P,2024-12-24,,2024-12-23T00:00:00Z,2025-12-07T00:00:00Z
ORD-00143,CUS-0816,2024-07-31,PROD-037,3,290.16,870.48,USD,debit_card,paid,delivered,express,TRACK-T0JSHHJ7,2024-08-04,2024-08-05,2024-07-31T00:00:00Z,2024-12-21T00:00:00Z
ORD-00144,CUS-0479,2024-11-26,PROD-076,3,158.70,476.10,USD,credit_card,paid,delivered,next_day,TRACK-VBZW5APM,2024-11-27,2024-11-27,2024-11-26T00:00:00Z,2025-05-28T00:00:00Z
ORD-00145,CUS-0314,2025-04-23,PROD-021,5,373.51,1867.55,USD,credit_card,paid,processing,standard,TRACK-PWVZ0RI0,2025-05-02,,2025-04-23T00:00:00Z,2025-08-24T00:00:00Z
ORD-00146,CUS-0695,2024-11-03,PROD-052,1,580.62,580.62,USD,paypal,refunded,refunded,international,TRACK-77DPJUVF,2024-11-18,2024-11-20,2024-11-03T00:00:00Z,2025-10-26T00:00:00Z
ORD-00147,CUS-0966,2024-07-22,PROD-068,5,296.26,1481.30,USD,credit_card,paid,delayed,standard,TRACK-X2BD2FMO,2024-07-30,,2024-07-22T00:00:00Z,2024-12-20T00:00:00Z
ORD-00148,CUS-0206,2024-11-04,PROD-023,3,955.05,2865.15,USD,paypal,pending,placed,standard,TRACK-P0FT1AFD,2024-11-13,,2024-11-04T00:00:00Z,2025-05-24T00:00:00Z
ORD-00149,CUS-0716,2025-04-28,PROD-028,4,249.80,999.20,USD,debit_card,paid,cancelled,standard,TRACK-1DE1E163,2025-05-08,,2025-04-28T00:00:00Z,2025-09-27T00:00:00Z
ORD-00150,CUS-0404,2024-03-14,PROD-069,3,271.07,813.21,USD,paypal,paid,out_for_delivery,next_day,TRACK-8A5GINSA,2024-03-15,,2024-03-14T00:00:00Z,2025-04-25T00:00:00Z
ORD-00151,CUS-0937,2025-10-23,PROD-010,2,1931.10,3862.20,USD,credit_card,paid,confirmed,standard,TRACK-BKDNGFLY,2025-10-31,,2025-10-23T00:00:00Z,2025-11-25T00:00:00Z
ORD-00152,CUS-0982,2024-07-02,PROD-054,2,511.50,1023.00,USD,credit_card,paid,shipped,express,TRACK-4QCYD52A,2024-07-05,,2024-07-02T00:00:00Z,2025-12-03T00:00:00Z
ORD-00153,CUS-0394,2025-04-10,PROD-088,1,191.92,191.92,USD,debit_card,paid,out_for_delivery,next_day,TRACK-O1KJWV2Q,2025-04-11,,2025-04-10T00:00:00Z,2025-12-08T00:00:00Z
ORD-00154,CUS-0730,2025-07-01,PROD-043,3,53.52,160.56,USD,debit_card,paid,confirmed,standard,TRACK-9TNYFM7V,2025-07-07,,2025-07-01T00:00:00Z,2025-12-05T00:00:00Z
ORD-00155,CUS-0746,2025-03-21,PROD-059,1,284.59,284.59,USD,debit_card,paid,out_for_delivery,standard,TRACK-ERN6YJMK,2025-03-26,,2025-03-21T00:00:00Z,2025-08-04T00:00:00Z
ORD-00156,CUS-0184,2024-12-31,PROD-038,4,302.64,1210.56,USD,credit_card,paid,placed,standard,TRACK-WVMB0IDD,2025-01-10,,2024-12-31T00:00:00Z,2025-11-20T00:00:00Z
ORD-00157,CUS-0506,2024-10-08,PROD-056,3,520.14,1560.42,USD,debit_card,refunded,refunded,next_day,TRACK-3UBLBV03,2024-10-09,2024-10-09,2024-10-08T00:00:00Z,2025-06-27T00:00:00Z
ORD-00158,CUS-0743,2024-12-11,PROD-011,3,1007.07,3021.21,USD,credit_card,paid,out_for_delivery,standard,TRACK-G0Z0C682,2024-12-20,,2024-12-11T00:00:00Z,2025-05-15T00:00:00Z
ORD-00159,CUS-0631,2025-07-06,PROD-066,2,77.92,155.84,USD,credit_card,paid,delivered,standard,TRACK-NR1P02JY,2025-07-15,2025-07-18,2025-07-06T00:00:00Z,2025-12-26T00:00:00Z
ORD-00160,CUS-0292,2024-01-06,PROD-035,4,297.43,1189.72,USD,credit_card,paid,processing,express,TRACK-XJQ2WDIZ,2024-01-08,,2024-01-06T00:00:00Z,2025-09-23T00:00:00Z
ORD-00161,CUS-0295,2025-12-30,PROD-094,5,179.49,897.45,USD,bank_transfer,paid,cancelled,express,TRACK-WLO7AMMP,2025-12-31,,2025-12-30T00:00:00Z,2025-12-31T00:00:00Z
ORD-00162,CUS-0216,2025-12-15,PROD-069,2,271.07,542.14,USD,credit_card,paid,delivered,standard,TRACK-OXUCR9C0,2025-12-24,2025-12-26,2025-12-15T00:00:00Z,2025-12-24T00:00:00Z
ORD-00163,CUS-0769,2025-04-07,PROD-041,4,22.71,90.84,USD,credit_card,pending,placed,express,TRACK-MP9A9URI,2025-04-11,,2025-04-07T00:00:00Z,2025-10-17T00:00:00Z
ORD-00164,CUS-0622,2024-04-09,PROD-016,4,551.74,2206.96,USD,paypal,paid,processing,standard,TRACK-UGF10OO1,2024-04-17,,2024-04-09T00:00:00Z,2025-01-19T00:00:00Z
ORD-00165,CUS-0328,2025-01-06,PROD-099,1,110.41,110.41,USD,credit_card,paid,delivered,next_day,TRACK-81LTO4RQ,2025-01-07,2025-01-10,2025-01-06T00:00:00Z,2025-04-06T00:00:00Z
ORD-00166,CUS-0410,2024-01-04,PROD-037,5,290.16,1450.80,USD,credit_card,failed,cancelled,next_day,TRACK-G6NX9OWW,2024-01-05,,2024-01-04T00:00:00Z,2025-09-19T00:00:00Z
ORD-00167,CUS-0635,2024-03-23,PROD-065,5,339.44,1697.20,USD,paypal,paid,delivered,express,TRACK-8LIUQDN0,2024-03-27,2024-03-30,2024-03-23T00:00:00Z,2025-08-28T00:00:00Z
ORD-00168,CUS-0885,2024-06-14,PROD-025,4,499.30,1997.20,USD,paypal,paid,shipped,standard,TRACK-G77LK6HQ,2024-06-20,,2024-06-14T00:00:00Z,2025-09-11T00:00:00Z
ORD-00169,CUS-0248,2025-04-17,PROD-023,5,955.05,4775.25,USD,debit_card,paid,delivered,express,TRACK-456IZC0Y,2025-04-20,2025-04-23,2025-04-17T00:00:00Z,2025-05-23T00:00:00Z
ORD-00170,CUS-0802,2024-09-23,PROD-054,5,511.50,2557.50,USD,debit_card,paid,confirmed,international,TRACK-V9ZP3C33,2024-10-04,,2024-09-23T00:00:00Z,2025-04-15T00:00:00Z
ORD-00171,CUS-0734,2025-10-06,PROD-066,4,77.92,311.68,USD,credit_card,paid,out_for_delivery,standard,TRACK-D41U2ZNX,2025-10-12,,2025-10-06T00:00:00Z,2025-12-06T00:00:00Z
ORD-00172,CUS-0216,2024-04-09,PROD-034,3,347.18,1041.54,USD,paypal,paid,delivered,standard,TRACK-QZ11MYLQ,2024-04-16,2024-04-18,2024-04-09T00:00:00Z,2024-05-15T00:00:00Z
ORD-00173,CUS-0780,2024-05-31,PROD-018,5,1487.38,7436.90,USD,credit_card,paid,shipped,standard,TRACK-5UZLZUKZ,2024-06-10,,2024-05-31T00:00:00Z,2024-11-05T00:00:00Z
ORD-00174,CUS-0762,2024-05-11,PROD-089,2,304.67,609.34,USD,debit_card,paid,delivered,standard,TRACK-JI4UFANS,2024-05-20,2024-05-23,2024-05-11T00:00:00Z,2024-11-01T00:00:00Z
ORD-00175,CUS-0996,2025-10-21,PROD-045,2,111.96,223.92,USD,credit_card,paid,delivered,express,TRACK-LN5RGSG6,2025-10-23,2025-10-23,2025-10-21T00:00:00Z,2025-11-18T00:00:00Z
ORD-00176,CUS-0317,2024-08-17,PROD-027,2,795.29,1590.58,USD,credit_card,paid,shipped,international,TRACK-0EHRUWA0,2024-09-12,,2024-08-17T00:00:00Z,2025-08-31T00:00:00Z
ORD-00177,CUS-0208,2025-11-11,PROD-047,1,81.88,81.88,USD,paypal,paid,shipped,standard,TRACK-8SJ84TC2,2025-11-19,,2025-11-11T00:00:00Z,2025-12-14T00:00:00Z
ORD-00178,CUS-0254,2024-09-19,PROD-032,2,126.22,252.44,USD,credit_card,paid,delivered,next_day,TRACK-4IZG9JJ0,2024-09-20,2024-09-20,2024-09-19T00:00:00Z,2025-06-13T00:00:00Z
ORD-00179,CUS-0311,2024-07-31,PROD-008,2,1441.53,2883.06,USD,debit_card,paid,processing,international,TRACK-UQT2LWHE,2024-08-12,,2024-07-31T00:00:00Z,2025-02-18T00:00:00Z
ORD-00180,CUS-0103,2025-08-26,PROD-070,2,55.18,110.36,USD,credit_card,paid,delivered,standard,TRACK-UU5E51H3,2025-09-04,2025-09-07,2025-08-26T00:00:00Z,2025-10-29T00:00:00Z
ORD-00181,CUS-0773,2025-09-07,PROD-053,3,574.29,1722.87,USD,credit_card,paid,out_for_delivery,standard,TRACK-LRKXJTMY,2025-09-16,,2025-09-07T00:00:00Z,2025-11-26T00:00:00Z
ORD-00182,CUS-0451,2024-07-05,PROD-015,4,987.77,3951.08,USD,credit_card,paid,placed,express,TRACK-FCPK7PWT,2024-07-07,,2024-07-05T00:00:00Z,2024-10-24T00:00:00Z
ORD-00183,CUS-0782,2024-08-06,PROD-030,3,342.95,1028.85,USD,credit_card,paid,delivered,standard,TRACK-1QY7HYLG,2024-08-14,2024-08-15,2024-08-06T00:00:00Z,2025-01-13T00:00:00Z
ORD-00184,CUS-0334,2025-04-30,PROD-067,5,317.35,1586.75,USD,debit_card,paid,delayed,international,TRACK-0IJ74NL0,2025-05-20,,2025-04-30T00:00:00Z,2025-07-17T00:00:00Z
ORD-00185,CUS-0436,2025-02-06,PROD-073,4,114.42,457.68,USD,credit_card,paid,placed,standard,TRACK-8M291AZH,2025-02-16,,2025-02-06T00:00:00Z,2025-07-06T00:00:00Z
ORD-00186,CUS-0853,2024-01-25,PROD-048,3,127.33,381.99,USD,bank_transfer,paid,out_for_delivery,standard,TRACK-LUHHS4DI,2024-02-01,,2024-01-25T00:00:00Z,2025-05-30T00:00:00Z
ORD-00187,CUS-0965,2025-08-30,PROD-093,4,61.11,244.44,USD,credit_card,refunded,refunded,international,TRACK-XY6RKVND,2025-09-29,2025-10-01,2025-08-30T00:00:00Z,2025-11-06T00:00:00Z
ORD-00188,CUS-0379,2024-10-18,PROD-057,1,81.68,81.68,USD,credit_card,paid,out_for_delivery,international,TRACK-C9035VUU,2024-11-11,,2024-10-18T00:00:00Z,2025-04-03T00:00:00Z
ORD-00189,CUS-0587,2025-11-07,PROD-070,3,55.18,165.54,USD,credit_card,paid,delivered,standard,TRACK-YF15Z08N,2025-11-15,2025-11-16,2025-11-07T00:00:00Z,2025-11-27T00:00:00Z
ORD-00190,CUS-0480,2025-04-16,PROD-030,3,342.95,1028.85,USD,credit_card,paid,shipped,next_day,TRACK-8JV7FXP3,2025-04-17,,2025-04-16T00:00:00Z,2025-05-16T00:00:00Z
ORD-00191,CUS-0935,2025-01-17,PROD-066,1,77.92,77.92,USD,debit_card,paid,delivered,standard,TRACK-85LTKMCC,2025-01-22,2025-01-22,2025-01-17T00:00:00Z,2025-04-08T00:00:00Z
ORD-00192,CUS-0818,2024-03-30,PROD-066,5,77.92,389.60,USD,debit_card,refunded,returned,international,TRACK-CY3Q69FL,2024-04-14,2024-04-16,2024-03-30T00:00:00Z,2025-09-21T00:00:00Z
ORD-00193,CUS-0800,2025-03-18,PROD-089,1,304.67,304.67,USD,debit_card,paid,out_for_delivery,standard,TRACK-A3AIPJIY,2025-03-25,,2025-03-18T00:00:00Z,2025-11-07T00:00:00Z
ORD-00194,CUS-0670,2024-07-24,PROD-086,5,272.87,1364.35,USD,credit_card,refunded,returned,standard,TRACK-1HGAV42T,2024-07-29,2024-07-31,2024-07-24T00:00:00Z,2025-03-16T00:00:00Z
ORD-00195,CUS-0674,2024-07-25,PROD-027,3,795.29,2385.87,USD,debit_card,paid,confirmed,standard,TRACK-I71A57E8,2024-07-30,,2024-07-25T00:00:00Z,2025-02-23T00:00:00Z
ORD-00196,CUS-0390,2025-04-02,PROD-007,4,2312.54,9250.16,USD,credit_card,paid,shipped,standard,TRACK-1VE8SUSF,2025-04-08,,2025-04-02T00:00:00Z,2025-12-08T00:00:00Z
ORD-00197,CUS-0759,2025-01-01,PROD-078,3,251.87,755.61,USD,credit_card,paid,out_for_delivery,standard,TRACK-92MJEQA2,2025-01-09,,2025-01-01T00:00:00Z,2025-07-01T00:00:00Z
ORD-00198,CUS-0370,2024-03-07,PROD-040,4,337.08,1348.32,USD,credit_card,partially_refunded,refunded,standard,TRACK-9DXOQ8JX,2024-03-14,2024-03-14,2024-03-07T00:00:00Z,2024-11-16T00:00:00Z
ORD-00199,CUS-0182,2024-01-10,PROD-073,2,114.42,228.84,USD,credit_card,paid,delivered,standard,TRACK-Z1C25XNO,2024-01-16,2024-01-19,2024-01-10T00:00:00Z,2024-07-06T00:00:00Z
ORD-00200,CUS-0959,2024-06-04,PROD-067,2,317.35,634.70,USD,credit_card,paid,shipped,standard,TRACK-2BHON4WB,2024-06-09,,2024-06-04T00:00:00Z,2024-07-03T00:00:00Z
ORD-00201,CUS-0911,2024-02-05,PROD-061,2,118.46,236.92,USD,debit_card,refunded,returned,express,TRACK-NVSFA6D9,2024-02-07,2024-02-10,2024-02-05T00:00:00Z,2025-04-05T00:00:00Z
ORD-00202,CUS-0877,2025-03-26,PROD-069,2,271.07,542.14,USD,debit_card,paid,cancelled,standard,TRACK-LQ6EXNWZ,2025-04-03,,2025-03-26T00:00:00Z,2025-07-04T00:00:00Z
ORD-00203,CUS-0129,2025-06-11,PROD-029,2,868.72,1737.44,USD,credit_card,refunded,cancelled,standard,TRACK-X0ZKWIJ0,2025-06-18,,2025-06-11T00:00:00Z,2025-12-09T00:00:00Z
ORD-00204,CUS-0998,2025-11-15,PROD-060,5,420.27,2101.35,USD,paypal,paid,delivered,express,TRACK-9J6LNF04,2025-11-19,2025-11-22,2025-11-15T00:00:00Z,2025-11-18T00:00:00Z
ORD-00205,CUS-0814,2024-07-05,PROD-026,1,295.00,295.00,USD,debit_card,paid,confirmed,standard,TRACK-4IOAR4G5,2024-07-14,,2024-07-05T00:00:00Z,2025-10-10T00:00:00Z
ORD-00206,CUS-0220,2025-09-28,PROD-059,3,284.59,853.77,USD,paypal,paid,delivered,standard,TRACK-0XSM9GM5,2025-10-07,2025-10-10,2025-09-28T00:00:00Z,2025-10-10T00:00:00Z
ORD-00207,CUS-0685,2025-06-15,PROD-044,3,26.86,80.58,USD,credit_card,paid,placed,express,TRACK-X8EIQETK,2025-06-18,,2025-06-15T00:00:00Z,2025-10-08T00:00:00Z
ORD-00208,CUS-0447,2024-03-25,PROD-071,5,489.66,2448.30,USD,debit_card,paid,processing,express,TRACK-H4HA0MVF,2024-03-29,,2024-03-25T00:00:00Z,2024-05-12T00:00:00Z
ORD-00209,CUS-0820,2025-01-06,PROD-069,5,271.07,1355.35,USD,paypal,paid,processing,express,TRACK-GFYW4I7Z,2025-01-10,,2025-01-06T00:00:00Z,2025-08-11T00:00:00Z
ORD-00210,CUS-0879,2024-10-12,PROD-026,1,295.00,295.00,USD,credit_card,partially_refunded,refunded,standard,TRACK-OSPRLZKC,2024-10-22,2024-10-24,2024-10-12T00:00:00Z,2025-10-22T00:00:00Z
ORD-00211,CUS-0628,2024-03-09,PROD-077,1,484.12,484.12,USD,paypal,paid,delayed,standard,TRACK-F3138I2X,2024-03-17,,2024-03-09T00:00:00Z,2024-09-23T00:00:00Z
ORD-00212,CUS-0255,2024-03-13,PROD-045,2,111.96,223.92,USD,debit_card,partially_refunded,refunded,standard,TRACK-6E07FPY1,2024-03-18,2024-03-18,2024-03-13T00:00:00Z,2025-01-25T00:00:00Z
ORD-00213,CUS-0537,2025-10-05,PROD-014,5,474.04,2370.20,USD,credit_card,paid,out_for_delivery,next_day,TRACK-P3TVF51Z,2025-10-06,,2025-10-05T00:00:00Z,2025-10-10T00:00:00Z
ORD-00214,CUS-0391,2024-04-25,PROD-033,4,249.21,996.84,USD,debit_card,paid,out_for_delivery,standard,TRACK-5Y21ID9V,2024-05-04,,2024-04-25T00:00:00Z,2024-12-28T00:00:00Z
ORD-00215,CUS-0891,2025-05-21,PROD-086,4,272.87,1091.48,USD,credit_card,paid,out_for_delivery,next_day,TRACK-D1406XLY,2025-05-22,,2025-05-21T00:00:00Z,2025-08-20T00:00:00Z
ORD-00216,CUS-0086,2024-04-13,PROD-002,4,2846.71,11386.84,USD,debit_card,paid,processing,express,TRACK-HPJ93RVU,2024-04-17,,2024-04-13T00:00:00Z,2025-05-09T00:00:00Z
ORD-00217,CUS-0044,2024-04-20,PROD-078,5,251.87,1259.35,USD,credit_card,paid,cancelled,standard,TRACK-UE1MY6PO,2024-04-30,,2024-04-20T00:00:00Z,2025-04-10T00:00:00Z
ORD-00218,CUS-0663,2025-04-16,PROD-057,5,81.68,408.40,USD,credit_card,refunded,cancelled,express,TRACK-3W1YAUA8,2025-04-18,,2025-04-16T00:00:00Z,2025-11-13T00:00:00Z
ORD-00219,CUS-0822,2025-04-12,PROD-004,3,2579.89,7739.67,USD,credit_card,paid,shipped,next_day,TRACK-M9IQBQ9J,2025-04-13,,2025-04-12T00:00:00Z,2025-07-28T00:00:00Z
ORD-00220,CUS-0572,2025-07-14,PROD-099,3,110.41,331.23,USD,credit_card,paid,delivered,international,TRACK-M344MW04,2025-07-31,2025-08-02,2025-07-14T00:00:00Z,2025-08-08T00:00:00Z
ORD-00221,CUS-0937,2024-04-02,PROD-093,4,61.11,244.44,USD,credit_card,paid,shipped,express,TRACK-X1H4RMPN,2024-04-04,,2024-04-02T00:00:00Z,2025-02-26T00:00:00Z
ORD-00222,CUS-0017,2024-07-13,PROD-015,5,987.77,4938.85,USD,paypal,paid,shipped,express,TRACK-ZU1TOZHD,2024-07-17,,2024-07-13T00:00:00Z,2025-08-31T00:00:00Z
ORD-00223,CUS-0873,2024-05-29,PROD-034,3,347.18,1041.54,USD,debit_card,paid,delivered,express,TRACK-EN4052W8,2024-06-01,2024-06-02,2024-05-29T00:00:00Z,2024-07-09T00:00:00Z
ORD-00224,CUS-0252,2024-06-07,PROD-071,3,489.66,1468.98,USD,paypal,pending,placed,next_day,TRACK-9IIXHAIA,2024-06-08,,2024-06-07T00:00:00Z,2025-10-14T00:00:00Z
ORD-00225,CUS-0859,2025-02-28,PROD-057,5,81.68,408.40,USD,debit_card,paid,delivered,express,TRACK-GGSOU6NJ,2025-03-03,2025-03-05,2025-02-28T00:00:00Z,2025-09-05T00:00:00Z
ORD-00226,CUS-0374,2024-11-23,PROD-031,5,88.52,442.60,USD,debit_card,paid,shipped,next_day,TRACK-E49ITE92,2024-11-24,,2024-11-23T00:00:00Z,2025-11-20T00:00:00Z
ORD-00227,CUS-0488,2024-11-17,PROD-069,1,271.07,271.07,USD,debit_card,paid,cancelled,standard,TRACK-ZZXT9QUB,2024-11-26,,2024-11-17T00:00:00Z,2025-07-29T00:00:00Z
ORD-00228,CUS-0606,2024-03-07,PROD-056,2,520.14,1040.28,USD,bank_transfer,paid,placed,express,TRACK-X6RZCM8J,2024-03-10,,2024-03-07T00:00:00Z,2024-04-04T00:00:00Z
ORD-00229,CUS-0731,2025-05-17,PROD-077,4,484.12,1936.48,USD,crypto,paid,delivered,standard,TRACK-9HQTYLU5,2025-05-25,2025-05-26,2025-05-17T00:00:00Z,2025-10-02T00:00:00Z
ORD-00230,CUS-0698,2024-11-18,PROD-076,1,158.70,158.70,USD,credit_card,refunded,refunded,next_day,TRACK-1V1CCOFH,2024-11-19,2024-11-20,2024-11-18T00:00:00Z,2024-12-03T00:00:00Z
ORD-00231,CUS-0665,2024-05-02,PROD-064,3,384.19,1152.57,USD,bank_transfer,paid,placed,express,TRACK-ZY2NR4GL,2024-05-04,,2024-05-02T00:00:00Z,2025-07-16T00:00:00Z
ORD-00232,CUS-0901,2025-05-26,PROD-033,1,249.21,249.21,USD,paypal,paid,processing,express,TRACK-HMXCQDJ5,2025-05-28,,2025-05-26T00:00:00Z,2025-06-10T00:00:00Z
ORD-00233,CUS-0700,2024-04-07,PROD-048,2,127.33,254.66,USD,credit_card,pending,placed,standard,TRACK-LL2UNCGW,2024-04-15,,2024-04-07T00:00:00Z,2025-10-07T00:00:00Z
ORD-00234,CUS-0224,2024-04-09,PROD-045,2,111.96,223.92,USD,credit_card,paid,delivered,express,TRACK-GP41S3QW,2024-04-13,2024-04-13,2024-04-09T00:00:00Z,2025-02-01T00:00:00Z
ORD-00235,CUS-0111,2025-11-30,PROD-045,2,111.96,223.92,USD,credit_card,paid,delivered,standard,TRACK-6RV9777T,2025-12-08,2025-12-11,2025-11-30T00:00:00Z,2025-12-04T00:00:00Z
ORD-00236,CUS-0347,2025-01-09,PROD-032,2,126.22,252.44,USD,credit_card,paid,processing,express,TRACK-GOM6736Z,2025-01-13,,2025-01-09T00:00:00Z,2025-10-02T00:00:00Z
ORD-00237,CUS-0094,2025-11-01,PROD-085,3,152.73,458.19,USD,credit_card,partially_refunded,returned,international,TRACK-THLQH7PP,2025-11-13,2025-11-16,2025-11-01T00:00:00Z,2025-12-02T00:00:00Z
ORD-00238,CUS-0107,2025-07-28,PROD-042,4,22.38,89.52,USD,paypal,paid,delivered,standard,TRACK-R2KYB3GD,2025-08-06,2025-08-07,2025-07-28T00:00:00Z,2025-10-16T00:00:00Z
ORD-00239,CUS-0757,2025-07-01,PROD-007,1,2312.54,2312.54,USD,paypal,paid,placed,standard,TRACK-G8B350SG,2025-07-08,,2025-07-01T00:00:00Z,2025-12-26T00:00:00Z
ORD-00240,CUS-0046,2024-04-11,PROD-028,4,249.80,999.20,USD,credit_card,refunded,refunded,next_day,TRACK-LZRUWBN6,2024-04-12,2024-04-12,2024-04-11T00:00:00Z,2024-04-15T00:00:00Z
ORD-00241,CUS-0927,2025-11-06,PROD-031,3,88.52,265.56,USD,credit_card,partially_refunded,refunded,standard,TRACK-N4BFIY5P,2025-11-15,2025-11-17,2025-11-06T00:00:00Z,2026-01-01T00:00:00Z
ORD-00242,CUS-0670,2024-10-06,PROD-095,4,106.35,425.40,USD,credit_card,paid,delivered,express,TRACK-3N4G2JAY,2024-10-08,2024-10-11,2024-10-06T00:00:00Z,2025-09-10T00:00:00Z
ORD-00243,CUS-0707,2024-03-13,PROD-029,1,868.72,868.72,USD,credit_card,paid,confirmed,express,TRACK-CTG08ZZK,2024-03-16,,2024-03-13T00:00:00Z,2025-10-17T00:00:00Z
ORD-00244,CUS-0268,2024-05-02,PROD-014,4,474.04,1896.16,USD,credit_card,refunded,cancelled,standard,TRACK-TRE9QDI3,2024-05-08,,2024-05-02T00:00:00Z,2024-07-10T00:00:00Z
ORD-00245,CUS-0248,2025-09-22,PROD-056,3,520.14,1560.42,USD,credit_card,paid,out_for_delivery,standard,TRACK-P1XS910B,2025-09-27,,2025-09-22T00:00:00Z,2025-11-04T00:00:00Z
ORD-00246,CUS-0881,2024-06-28,PROD-033,3,249.21,747.63,USD,credit_card,paid,out_for_delivery,next_day,TRACK-CN8SIWMZ,2024-06-29,,2024-06-28T00:00:00Z,2025-09-22T00:00:00Z
ORD-00247,CUS-0072,2025-09-08,PROD-032,5,126.22,631.10,USD,debit_card,paid,shipped,standard,TRACK-F8CYOTWG,2025-09-15,,2025-09-08T00:00:00Z,2025-09-12T00:00:00Z
ORD-00248,CUS-0147,2025-12-01,PROD-014,2,474.04,948.08,USD,paypal,pending,placed,express,TRACK-CNU41BTA,2025-12-04,,2025-12-01T00:00:00Z,2025-12-25T00:00:00Z
ORD-00249,CUS-0290,2025-09-22,PROD-088,4,191.92,767.68,USD,credit_card,paid,out_for_delivery,international,TRACK-IRJ9WR6Q,2025-10-13,,2025-09-22T00:00:00Z,2025-10-10T00:00:00Z
ORD-00250,CUS-0294,2024-06-27,PROD-082,4,235.36,941.44,USD,credit_card,refunded,refunded,standard,TRACK-0PKBO549,2024-07-03,2024-07-05,2024-06-27T00:00:00Z,2025-08-16T00:00:00Z
ORD-00251,CUS-0432,2025-04-16,PROD-054,4,511.50,2046.00,USD,paypal,paid,out_for_delivery,standard,TRACK-QMXETIZU,2025-04-26,,2025-04-16T00:00:00Z,2025-10-19T00:00:00Z
ORD-00252,CUS-0922,2025-07-15,PROD-060,4,420.27,1681.08,USD,credit_card,paid,shipped,standard,TRACK-HFDXK31W,2025-07-20,,2025-07-15T00:00:00Z,2025-09-08T00:00:00Z
