ticket_id,customer_id,order_id,product_id,created_at,channel,subject,message,category,subcategory,intent,priority,sentiment,assigned_team,status,resolution,resolution_code,resolution_time_minutes,escalated,escalation_reason,customer_satisfaction,first_response_time_minutes
TKT-0106,CUS-0359,,PROD-083,2025-11-17T00:00:00Z,email,Issue with my shipment — order help needed,I received a notification that my package was delivered but it's not here. Could it have been delivered to the wrong address?,shipping,wrong_address,report_lost_package,P2,neutral,shipping_support,in_progress,,,,false,,,27
TKT-0107,CUS-0436,,PROD-055,2025-12-18T00:00:00Z,email,Refund not received / billing issue,"I disputed a charge and the bank said it was resolved, but I don't see the credit on my account yet.",refunds,cancellation,dispute_charge,P2,negative,billing_support,resolved,Refund initiated; customer advised to allow up to 10 days for bank processing.,PARTIAL_REFUND,308,true,High-value order involved,4,176
TKT-0108,CUS-0896,,,2025-04-29T00:00:00Z,chat,Question about my order,I accidentally ordered two of the same item. Can I modify the quantity to just one?,orders,cancellation,report_wrong_item,P2,negative,enterprise_support,resolved,Missing item reshipped at no charge.,MODIFIED,352,false,,4,93
TKT-0109,CUS-0935,,,2025-01-02T00:00:00Z,web,Security concern — urgent,I want to enable two-factor authentication on my account. How do I set it up?,security,account_compromise,account_compromise,P1,neutral,security_support,closed,Phishing report logged. Customer advised on account security measures.,DATA_REQUEST_PROCESSED,850,false,,4,38
TKT-0110,CUS-0837,,,2024-08-09T00:00:00Z,chat,Payment problem on my account,I'd like to split my payment across two different cards. Is that an option?,payments,invoice,billing_inquiry,P2,negative,billing_support,waiting_for_customer,,,,false,,,49
TKT-0111,CUS-0276,,,2024-12-22T00:00:00Z,email,Payment problem on my account,My PayPal payment shows as completed on PayPal's side but my order still shows payment pending.,payments,update_method,payment_failure,P2,positive,billing_support,in_progress,,,,false,,,194
TKT-0112,CUS-0286,,,2024-06-28T00:00:00Z,chat,Return request for recent order,I'm an enterprise customer. I have a large order I need to return — what's the process for bulk returns?,returns,exchange,check_return_eligibility,P3,neutral,returns_support,closed,Exception approved due to damaged item — extended return window applied.,ENTERPRISE_RETURN,42,false,,5,29
TKT-0113,CUS-0091,,PROD-065,2025-06-13T00:00:00Z,web,Question about my order,I accidentally ordered two of the same item. Can I modify the quantity to just one?,orders,missing_item,check_order_status,P2,negative,general_support,waiting_for_customer,,,,true,Policy exception required,,50
TKT-0114,CUS-0096,,PROD-091,2025-06-02T00:00:00Z,web,Refund not received / billing issue,My order was cancelled but the payment hasn't been refunded to my account yet. It's been 25 days.,refunds,cancellation,dispute_charge,P3,positive,billing_support,resolved,Partial refund of 287.83 applied per return policy.,FULL_REFUND,917,false,,4,95
TKT-0115,CUS-0969,,,2025-11-01T00:00:00Z,email,Product question / issue,Can you tell me if a specific product will be back in stock soon?,products,recommendation,product_defect,P2,neutral,technical_support,resolved,Replacement product shipped under warranty.,ACCESSORY_SENT,813,false,,4,226
TKT-0116,CUS-0905,,,2025-11-28T00:00:00Z,chat,Refund not received / billing issue,My order was cancelled but the payment hasn't been refunded to my account yet. It's been 26 days.,refunds,duplicate_charge,request_refund,P3,neutral,billing_support,waiting_for_customer,,,,false,,,208
TKT-0117,CUS-0557,,PROD-019,2024-09-11T00:00:00Z,email,Question about my order,My order shows as delivered but it only partially arrived — some items are missing.,orders,missing_item,cancel_order,P2,negative,general_support,resolved,Order confirmed active; shipping label generated.,WRONG_ITEM_RESOLVED,461,true,Issue unresolved after multiple contacts,5,136
TKT-0118,CUS-0420,,PROD-082,2025-11-22T00:00:00Z,email,Issue with my shipment — order help needed,I received a notification that my package was delivered but it's not here. Could it have been delivered to the wrong address?,shipping,address_change,change_shipping_address,P2,negative,shipping_support,closed,Provided tracking information and escalated to carrier for priority tracing.,TRACKING_PROVIDED,1416,false,,1,167
TKT-0119,CUS-0390,,,2024-08-28T00:00:00Z,chat,Security concern — urgent,I received a notification about a login from a location I've never been to. I think my account is compromised.,security,fraud,account_compromise,P2,negative,security_support,open,,,,false,,,140
TKT-0120,CUS-0109,,PROD-029,2024-09-09T00:00:00Z,chat,Product question / issue,The product description says it includes a charging cable but mine didn't come with one.,products,registration,product_defect,P2,negative,technical_support,in_progress,,,,false,,,134
TKT-0121,CUS-0983,,PROD-015,2025-04-10T00:00:00Z,chat,Payment problem on my account,I want to pay via invoice for my business account. How do I set up net-30 payment terms?,payments,invoice,update_payment_method,P2,neutral,billing_support,in_progress,,,,false,,,133
TKT-0122,CUS-0361,,PROD-036,2024-08-08T00:00:00Z,email,Security concern — urgent,Someone appears to have used my account to place orders. I need all recent orders cancelled.,security,data,unauthorized_access,P3,neutral,security_support,waiting_for_customer,,,,false,,,72
TKT-0123,CUS-0797,,,2025-01-09T00:00:00Z,phone,Payment problem on my account,My PayPal payment shows as completed on PayPal's side but my order still shows payment pending.,payments,billing,payment_authorization_issue,P2,angry,billing_support,open,,,,false,,,211
TKT-0124,CUS-0692,ORD-04768,PROD-021,2025-09-17T00:00:00Z,chat,Warranty claim request,The product was replaced under warranty but I'm not satisfied with the replacement model.,warranty,status,warranty_replacement,P2,positive,returns_support,open,,,,false,,,176
TKT-0125,CUS-0870,ORD-03332,,2024-11-30T00:00:00Z,chat,Warranty claim request,I need to check if my product is still under warranty. I've had it for about 17 months.,warranty,claim,check_warranty_status,P3,negative,returns_support,closed,Device sent for repair under warranty. ETA 7-10 business days.,REPAIR_QUOTE,1147,false,,4,172
TKT-0126,CUS-0058,,PROD-007,2024-11-04T00:00:00Z,email,Technical support needed,The camera on my device is producing blurry images even in good lighting conditions.,technical,software,software_issue,P1,neutral,technical_support,in_progress,,,,false,,,230
TKT-0127,CUS-0474,,PROD-007,2025-02-22T00:00:00Z,email,Issue with my shipment — order help needed,I placed an order 20 days ago and my package hasn't arrived yet. The tracking number shows it's still in transit. Can you help?,shipping,wrong_address,report_lost_package,P3,negative,shipping_support,in_progress,,,,false,,,177
TKT-0128,CUS-0012,,,2025-11-13T00:00:00Z,email,Issue with my shipment — order help needed,I ordered express shipping but it's been 2 days and still nothing. This should have arrived already.,shipping,failed_delivery,report_wrong_address,P1,negative,shipping_support,resolved,Provided tracking information and escalated to carrier for priority tracing.,DELIVERY_RESCHEDULED,270,false,,3,116
TKT-0129,CUS-0272,,PROD-083,2025-02-15T00:00:00Z,chat,Warranty claim request,The product was repaired under warranty but the same issue has returned. What are my options?,warranty,extension,extend_warranty,P1,negative,returns_support,in_progress,,,,false,,,186
TKT-0130,CUS-0977,,,2024-09-19T00:00:00Z,email,Refund not received / billing issue,I received a partial refund but I expected a full refund. Can you explain why it wasn't fully refunded?,refunds,refund_status,report_duplicate_charge,P3,angry,billing_support,open,,,,true,Customer expressed extreme dissatisfaction,,136
TKT-0131,CUS-0148,,,2025-03-31T00:00:00Z,chat,Question about my order,I accidentally ordered two of the same item. Can I modify the quantity to just one?,orders,cancellation,missing_item,P2,neutral,general_support,open,,,,false,,,150
TKT-0132,CUS-0688,,PROD-006,2025-08-01T00:00:00Z,phone,Account access issue,I have two accounts with the same email. I want to merge the order history into one account.,account,profile,password_reset,P2,negative,general_support,resolved,Account unlocked. Security review completed.,EMAIL_UPDATED,576,false,,4,37
TKT-0133,CUS-0597,,PROD-094,2025-12-28T00:00:00Z,chat,Technical support needed,I'm getting error code E-695 when trying to use the device. What does this mean?,technical,software,setup_issue,P2,negative,technical_support,in_progress,,,,false,,,212
TKT-0134,CUS-0695,,,2024-10-15T00:00:00Z,email,Return request for recent order,I received a damaged item in my order. The packaging was intact but the product itself is cracked. I need to return it.,returns,damaged,check_return_eligibility,P3,positive,returns_support,closed,Full refund processed after confirming item condition.,EXCEPTION_APPLIED,1440,false,,4,161
TKT-0135,CUS-0901,,PROD-087,2025-05-12T00:00:00Z,email,Question about my order,I need to cancel my order. I just placed it 82 minutes ago — is it possible to cancel before it ships?,orders,status,missing_item,P3,neutral,enterprise_support,closed,Wrong item return label issued; correct item shipped.,MODIFIED,410,false,,4,80
TKT-0136,CUS-0397,,PROD-025,2025-01-11T00:00:00Z,phone,Account access issue,I'm not receiving order confirmation emails even though my address is correct.,account,security,account_security,P3,neutral,general_support,resolved,Account closure processed. Data deletion scheduled per policy.,PASSWORD_RESET,312,false,,4,97
TKT-0137,CUS-0377,ORD-04162,,2024-06-21T00:00:00Z,web,Refund not received / billing issue,I was charged twice for the same order. I can see two identical transactions on my credit card statement.,refunds,timeline,partial_refund_request,P2,neutral,billing_support,resolved,Refund of 74.95 processed to original payment method. Allow 3-5 business days.,PARTIAL_REFUND,756,false,,4,208
TKT-0138,CUS-0499,,PROD-018,2025-11-30T00:00:00Z,email,Refund not received / billing issue,I'm seeing a pending charge that I don't recognize. I never placed an order for this amount.,refunds,cancellation,partial_refund_request,P1,negative,billing_support,resolved,Refund initiated; customer advised to allow up to 10 days for bank processing.,PARTIAL_REFUND,534,false,,3,50
TKT-0139,CUS-0521,,,2025-03-16T00:00:00Z,email,Issue with my shipment — order help needed,The delivery attempt failed because the driver couldn't access my building. I need to reschedule for when I'm home.,shipping,address_change,change_shipping_address,P2,neutral,shipping_support,waiting_for_customer,,,,false,,,195
TKT-0140,CUS-0921,ORD-03165,PROD-023,2025-04-12T00:00:00Z,chat,Account access issue,I'm not receiving order confirmation emails even though my address is correct.,account,security,close_account,P1,negative,general_support,open,,,,false,,,144
TKT-0141,CUS-0482,,PROD-097,2025-03-24T00:00:00Z,email,Return request for recent order,I opened the box but decided the product isn't what I need. Can I still return it even though it's been opened?,returns,exchange,report_damaged_item,P2,neutral,returns_support,closed,Enterprise return processed per contract terms.,RETURN_APPROVED,397,false,,5,203
TKT-0142,CUS-0006,ORD-00242,PROD-047,2024-06-29T00:00:00Z,email,Refund not received / billing issue,My refund was supposed to be processed 6 days ago according to your email. Still nothing in my account.,refunds,timeline,partial_refund_request,P1,neutral,billing_support,closed,Refund of 145.3 processed to original payment method. Allow 3-5 business days.,REFUND_INITIATED,539,false,,5,18
TKT-0143,CUS-0049,,PROD-095,2025-07-05T00:00:00Z,email,Warranty claim request,My warranty repair is taking longer than expected. When will I get my product back?,warranty,extension,warranty_replacement,P2,neutral,returns_support,resolved,Device sent for repair under warranty. ETA 7-10 business days.,WARRANTY_EXTENDED,1112,false,,4,34
TKT-0144,CUS-0641,,PROD-015,2024-10-05T00:00:00Z,email,Payment problem on my account,I'd like to split my payment across two different cards. Is that an option?,payments,update_method,payment_authorization_issue,P3,neutral,billing_support,resolved,Payment method updated successfully. Order will now process.,PAYMENT_UPDATED,18,false,,3,101
